Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Rosses Anglers Association,http://www.fishinginireland.info/salmon/north/rosses.htm,+353(0)749521163,-8.360993071,54.95087874,Donegal,Dungloe,Republic of Ireland,"Fishing,Angling,Activity Operator"
RosGuill Deep Sea Angling Boat Hire,http://www.rosguill.com/charterboat,353749000000,-7.852436,55.22445,Donegal,Downings,Republic of Ireland,"Fishing,Angling,Activity Operator"
OMG,https://www.omggalway.com/,35391509950,-9.0529305,53.2726602,Galway,Galway City,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Kingfisher Cycle Trail,http://www.kingfishercycletrail.com,+44(0)2866323110,-8.178592,54.306503,Fermanagh,Enniskillen,Republic of Ireland,Cycling
Hook Head Adventures,http://www.hookheadadventures.ie/en_GB,353877000000,-6.840037988,52.19224483,Wexford,,Ireland,"Kayaking,Activity Operator,Cycling,Tour"
Hamptons Grill,http://www.hamptonsgrill.ie/index.html,35361609325,-8.6290707,52.6633598,Limerick,,Ireland,"Food and Drink,Restaurant"
Rally Connection Ltd,http://www.rallyconnection.com,3535847000,-7.7683657,52.173466,Waterford,Cappagh,Ireland,Activity Operator
Grellan Delaney and Sons,https://www.facebook.com/Shellysbarportlaoise,353579000000,-7.2998343,53.0340595,Laois,Portlaoise,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Praline Pastry Shop and Café,https://praline.ie,353865000000,-8.2690972,52.2635964,Cork,Mitchelstown,Ireland,"Food and Drink,Restaurant,Cafe"
Awesome Walls Climbing Centre Dublin,http://awesomewalls.ie/dublin,35318800088,-6.31598,53.4016904,Dublin,Dublin,Ireland,"Climbing,Activity Operator,Adventure Park,Cafe,Food and Drink,Food Shops,Shopping"
Slieveboy Loop,,,-6.483334978,52.66859383,Wexford,Gorey,Republic of Ireland,Walking
Glandore harbour charters,https://sea-angling.ie,353863000000,-9.1317282,51.5593049,Cork,Glandore,Ireland,"Fishing,Angling,Activity Operator,Tour"
Ballycross Apple Farm,https://www.ballycross.com/,353539000000,-6.570994,52.224801,Wexford,Bridgetown,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Seán Ógs Bar,https://www.uptoncourt.ie/sean-ogs-bar/,353539000000,-6.280061,52.517235,Wexford,Kilmuckridge,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Market Bar & Restaurant ,https://www.facebook.com/The-Market-Bar-Longford-374957936209338/,353433000000,-7.7993671,53.7255882,Longford,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegetarian"
Butlers Chocolate Café Galway,http://www.butlerschocolates.com,35391569901,-9.05184094,53.27337298,Galway,Galway City,Ireland,"Food and Drink,Restaurant,Cafe"
Kieran Hayes Photography,https://www.landscapephotographyireland.com,353879000000,-8.906469,51.6166327,Cork,Clonakilty,Ireland,"Learning,Photography,Activity Operator"
Cork Culinary Tour,https://bonner-travel.com/itinerary/cork-culinary-tour,+353(0)877068391,-8.476500165,51.8990426,Cork,Cork City,Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
Galway City Cycle Tours,http://www.galwaycitycycletours.ie/,+353(0)838588899,-9.041125515,53.27665695,Galway,Galway City,Ireland,"Cycling,Activity Operator,Tour"
Jade Garden Restaurant,http://www.jadegarden.ie,353429000000,-6.4038145,54.0024189,Louth,Dundalk,Ireland,"Food and Drink,Restaurant"
The Crafty Rock,https://thecraftyrock.com,353853000000,-6.3662138,53.9628468,Louth,Blackrock,Ireland,"Covid Safety Charter,Craft,Shopping,Learning,Shopping Centres and Department Store,Food Shops"
Cavan Heritage and Genealogy Centre,http://cavan.rootsireland.ie,353494000000,-7.3621136,53.9929259,Cavan,,Ireland,"Activity Operator,Tracing Your Ancestors"
Friars Gate Theatre & Arts,http://www.friarsgate.ie,+353(0)6398727,-8.576376,52.40068,Limerick,Kilmallock,Republic of Ireland,"Venue,Music,Cafe,Food and Drink"
WaveRides Galway,http://www.waverides.com,353838000000,-9.5538106,53.2701958,Galway,,Ireland,"Sailing,Activity Operator"
Trump International Golf Links Doonbeg,https://www.trumpgolfireland.com,353659000000,-9.502573,52.7460738,Clare,Doonbeg,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
De Burgos Bike Hire,http://www.deburgos.ie,353910000000,-8.2171504,53.0917285,Galway,,Ireland,"Cycling,Activity Operator,Bike Rental"
MBW Bike Shop,http://www.mbikeworks.ie,35391556525,-9.172596,53.345671,Galway,Moycullen,Ireland,"Cycling,Shopping,Bike Rental"
Waterford Greenway Cycle Tours & Bike Hire,http://waterfordgreenway.com,  085-1113850,-7.6161014,52.0895354,Waterford,Dungarvan,Ireland,"Cycling,Activity Operator,Bike Rental,Tour"
Sea Fishing off the Clare coast,http://fishinginireland.info/,+353(0)61300238,-9.142606522,53.11741594,Limerick,Limerick City,Republic of Ireland,"Fishing,Angling"
Adam Ladd Tours,https://www.adamladdtours.com/,353852000000,-6.3007858,53.3403825,Dublin,Kilmainham,Ireland,"Activity Operator,Day Tour,Tour,Walking"
Strandhill Surf Experience,https://www.facebook.com/strandhillsurfexperience,353877000000,-8.610037868,54.26970151,Sligo,Strandhill,Ireland,"Covid Safety Charter,Surfing,Activity Operator"
Crannmor Pottery,http://www.crannmorpottery.com,353876000000,-6.330918783,52.94684274,Wicklow,Glenmalure,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
South Coast Sailing,http://www.southcoastsailing.net,+353(0)862623727,-6.992014503,52.14893527,Waterford,Dunmore East,Ireland,"Sailing,Activity Operator,Boat,Tour"
The Lifeboat Inn,http://lifeboatinn.ie,353239000000,-8.706427199,51.63387456,Cork,Courtmacsherry,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Eatyard,http://the-eatyard.com,+353(0)19060218,-6.264529363,53.33185659,Dublin,,Ireland,"Food and Drink,Restaurant,Vegetarian"
Butlers Chocolate Café - Limerick,https://www.butlerschocolates.com/en,35361228588,-8.645748,52.640457,Limerick,Dooradoyle,Ireland,"Food and Drink,Restaurant,Cafe"
Kilmore Quay Angling - Trevor Devereux,http://www.kilmorequayangling.com,353880000000,-6.588813,52.171535,Wexford,,Ireland,"Fishing,Angling,Activity Operator"
Roadbikehire.ie,http://roadbikehire.ie,353869000000,-6.1265601,53.2541173,Dublin,Killiney,Ireland,"Cycling,Activity Operator,Bike Rental"
Myles Creek Bar and Restaurant,http://www.mylescreekbarguesthouse.ie,353659000000,-9.64911,52.678209,Clare,Kilkee,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Heir Island Ferries,http://www.heirislandferries.com,+353(0)868887799,-9.424572245,51.50385651,Cork,,Ireland,"Transport,Coach,Road"
Haroldstown Dolmen,https://carlowtourism.com/haroldstown-dolmen-2,353599000000,-6.6638293,52.8451005,Carlow,,Ireland,
Clonakilty Farmers Market,https://www.facebook.com/clonmarket,353239000000,-8.8899403,51.62303,Cork,Clonakilty,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
HikeandClimb,http://hikeandclimb.ie,353858000000,-6.093650451,53.27505677,Dublin,Dalkey,Ireland,"Climbing,Activity Operator,Walking,Day Tour,Tour"
Dunfanaghy Anglers Association Waters,,+353(0)749136218,-7.969928,55.183295,Donegal,Dunfanaghy,Republic of Ireland,"Fishing,Angling"
Moycullen Farmers Market,https://www.facebook.com/MoycullenCountryMarket/,353873000000,-9.179474,53.336132,Galway,Moycullen,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Hidden Howth Experiences,http://hiddenhowthexperiences.com,+353(0)879781390,-6.068815007,53.38779344,Dublin,Howth,Ireland,"Covid Safety Charter,Walking,Activity Operator,Tour"
Atlantic Ireland Arts and Adventure Holidays,http://www.celtichorizons.ie,+353(0)872662920,-10.1242982,52.2040594,Kerry,Castlegregory,Ireland,"Activity Operator,Tour"
Danny Minnie's Restaurant,http://www.dannyminnies.ie,353750000000,-8.3147703,55.0212641,Donegal,Annagry,Ireland,"Food and Drink,Restaurant,Artisan,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian"
Wicklow Mountains and Glendalough Tour with Wild Atlantic Flights,http://twitter.com/WldAtlanFlights,+353(0)16854150,-6.488323563,53.35231513,Dublin,Lucan,Ireland,"Activity Operator,Tour"
Fallon and Byrne Restaurant,http://www.fallonandbyrne.com,+353(0)14721010,-6.263288415,53.34320123,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant,Vegetarian"
Kil'n Time,http://www.kilntime.ie,353749000000,-7.73263355,54.94734556,Donegal,Letterkenny,Ireland,"Craft,Shopping,Activity Operator"
The River Boyne,http://www.fishinginireland.info/,+353(0)18842600,-6.2733359,53.72872339,Dublin,Swords,Republic of Ireland,"Fishing,Angling"
Dolmen Loop,https://www.sportireland.ie/outdoors/walking/trails/lisvarrinane-dolmen-loop,+353(0)6256331,-8.225185157,52.41318466,Tipperary,Glen Of Aherlow,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Thai Orchid,http://www.thaiorchiddublin.com/,+353(0)16719969,-6.259459,53.345729,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant"
The Stuffed Olive,https://thestuffedolive.wordpress.com,3532755883,-9.450291,51.679088,Cork,Bantry,Ireland,"Covid Safety Charter,Shopping,Shopping Centres and Department Store,Food Shops"
Rosscarbery Farmers Market,http://www.rosscarbery.ie,3532821489,-9.033462,51.577207,Cork,Rosscarbery,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Jenny Vander,https://www.facebook.com/pages/Jenny-Vander/196205753744367?sk=info,353878000000,-6.2633241,53.3420707,Dublin,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Mountbellew Golf Club,http://www.mountbellewgolfclub.ie/,353910000000,-8.53206,53.466166,Galway,Shankill,Ireland,"Golf Course,Golf,Activity Operator"
Glendalough & Powerscourt Gardens Tour – DoDublin Tours,http://dodublin.ie/day-tours/south-dublin-glendalough-powerscourt,+353(0)17033028,-6.260892,53.350453,Dublin,,Ireland,"Activity Operator,Tour"
Metal Mayhem - Metal Work,http://metalmayhem.ie/,353862000000,-7.7340437,53.1713802,Offaly,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
U2's Dublin - See Dublin by Bike,http://www.seedublinbybike.ie,+353(0)876955976,-6.263863717,53.34196448,Dublin,,Ireland,"Cycling,Activity Operator,Tour"
The Blue Note,https://thisisgalway.ie/drink-galway/the-blue-note,35391589116,-9.059321,53.27007,Galway,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Druids Restaurant At The Lansdowne Hotel,http://www.lansdownehotel.com,+353(0)16682522,-6.241315,53.332243,Dublin,Ballsbridge,Republic of Ireland,"Food and Drink,Restaurant"
Claddagh Arts Centre,https://www.facebook.com/CladdaghArtsCentre,353878000000,-9.0569189,53.26651357,Galway,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Sheeran Tours,http://www.sheerantours.com/,+353(0)866081934,-7.3487407,52.9138642,Laois,Abbeyleix,Ireland,"Activity Operator,Tour"
The Cookery School@Donnybrook Fair,https://www.donnybrookfair.ie/cookery-school,+353(0)16683556,-6.24028,53.324269,Dublin,Donnybrook,Republic of Ireland,"Cooking,Cookery,Learning,Activity Operator,Shopping,Local Produce,Food and Drink,Restaurant,Food Shops"
The Yacht Public House,http://www.theyachtbar.ie,+353(0)18336364,-6.215115,53.361683,Dublin,Clontarf,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
SKYPARK,http://www.skypark.ie,353429000000,-6.1859847,54.0401452,Louth,Carlingford,Ireland,"Covid Safety Charter,Climbing,Activity Operator,Zip Lining,Adventure Park,Venue,Sports Venues,Cafe,Food and Drink"
Greystones Golf Club,https://www.greystonesgc.com,35312874136,-6.0737858,53.1389771,Wicklow,Greystones,Ireland,"Golf Course,Golf,Activity Operator"
ESPA at The Europe Hotel & Resort,https://www.theeurope.com/espa-spa-hotels-ireland-kerry,353647000000,-9.5727716,52.0674459,Kerry,Fossa,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Fitness and Leisure,Venue,Spa,Cafe,Food and Drink"
Redmond Restaurant - Woodenbridge Hotel,http://www.woodenbridgehotel.com,35340235146,-6.2349607,52.8322115,Wicklow,Arklow,Ireland,"Food and Drink,Restaurant"
Ollie's Lahinch Surf Centre,https://www.facebook.com/www.oceanscene.ie,+353(0)868120400,-9.347543,52.933632,Clare,Lahinch,Ireland,"Surfing,Activity Operator"
Galway Racecourse,http://www.galwayraces.com,+353(0)91700100,-8.993957,53.298185,Galway,Ballybrit,Republic of Ireland,"Restaurant,Race Course,Venue,Sports Venues,Food and Drink,Pubs and Bar"
Aran Pony & Trap,http://www.aranponytrap.com,3539961292,-9.6701839,53.1191919,Galway,Aran Islands,Ireland,"Activity Operator,Tour"
The Old Lodge Gastro Pub,https://www.shannonspringshotel.com/eat/old-lodge-gastro-pub,35361364047,-8.8622441,52.715049,Clare,,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Timmy Mac's Bar And Bistro,http://www.woodlands-hotel.ie,35361605100,-8.7654374,52.5631139,Limerick,Adare,Ireland,"Food and Drink,Restaurant"
Keenagh Loop,http://www.irishtrails.ie/Trail/Keenagh-loop/150/,,-9.423306087,54.00152676,Mayo,Crossmolina,Republic of Ireland,Walking
Treacys Bar & Restaurant,http://www.treacys.ie,353579000000,-7.217094,53.067811,Laois,Portlaoise,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Experience Ireland Golf and Travel,http://experienceirelandgolfandtravel.com,353647000000,-9.514223604,52.1002136,Kerry,Killarney,Ireland,"Golf,Activity Operator,Tour"
Redcastle Golf Club,http://www.redcastlehoteldonegal.com/golf/golf-course,353749000000,-7.122708,55.1587991,Donegal,Redcastle,Ireland,"Golf Course,Golf,Activity Operator"
Newgrange and Hill of Tara Tour - Mary Gibbons,http://www.newgrangetours.com,+353(0)863551355,-6.211949,53.331628,Dublin,Sandymount,Republic of Ireland,"Activity Operator,Tour"
Burren Mountain Tours,https://www.burrenmountaintours.com,353868000000,-9.2761489,53.1268699,Clare,Fanore,Ireland,"Agriculture,Nature and Wildlife,Walking,Activity Operator,Tour"
Knockalough - Red Hugh Loop,https://www.sportireland.ie/outdoors/walking/trails/knockalough-red-hugh-loop,+353(0)876076838,-8.018245963,52.70366927,Tipperary,Upperchurch,Ireland,"Walking,Forest Park,Park and Forest Walk"
Find Your Food Adventure,http://www.facebook.com/FindYourFoodAdventureIreland,+353(0)858476307,-9.054074885,53.26974849,Galway,Galway City,Republic of Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
Halpenny's Transport Ltd,http://www.halpennytravel.com,+353(0)429321608,-6.362862,53.972856,Louth,Blackrock,Republic of Ireland,"Covid Safety Charter,Transport,Coach,Road"
Foxy John Moriarty's Bicycle Hire,https://www.ireland.com/en-gb/amazing-places/wild-atlantic-way-clare-to-kerry/all/page/26/1-44768/,353669000000,-10.26934,52.14202,Kerry,Dingle,Republic of Ireland,"Cycling,Bike Rental"
Swinford Golf Club,http://www.swinfordgolf.com,353949000000,-8.9524522,53.9357202,Mayo,Swinford,Ireland,"Golf Course,Golf,Activity Operator"
Seán Óg’s,https://www.facebook.com/seanogslive,353750000000,-8.2967204,55.0714913,Donegal,Middletown,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
White Oak Restaurant - Kilford Arms Hotel,https://www.kilfordarms.ie/dining.html,353568000000,-7.2478558,52.6543598,Kilkenny,,Ireland,"Food and Drink,Restaurant"
Bundoran Waterworld,http://www.waterworldbundoran.com,+353(0)719841172,-8.279783,54.480178,Donegal,Bundoran,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Cafe,Food and Drink,Activity Operator"
"Toots, The Malahide Road Train",https://www.facebook.com/TootsTheMalahideRoadTrain,353864000000,-6.156220085,53.45097651,Dublin,,Ireland,"Transport,Activity Operator,Tour,Coach,Road"
The Big Tree Tavern,,+353(0)18557805,-6.260759,53.359812,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Lily of Killarney Watercoach,https://lilyofkillarney.com,353647000000,-9.5318208,52.0415815,Kerry,Killarney,Ireland,"Cruising,Activity Operator,Boat,Tour"
Strandhill Golf Club,http://www.strandhillgolfclub.com,353719000000,-8.604375,54.265578,Sligo,Strandhill,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Joe Lawlor Coach & Minibus Service,http://www.joelawlor.com,+353(0)61390080,-8.609881,52.565238,Limerick,Fedamore,Republic of Ireland,"Transport,Coach,Road"
Siopa na bhFíodóirí,http://www.lisbethmulcahy.com,353669000000,-10.2710321,52.1408531,Kerry,Dingle,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Malahide Marina Village Ltd,,+353(0)18454129,-6.15427,53.4558,Dublin,Malahide,Republic of Ireland,"Marina,Venue"
Donegal Coastal Tours,http://donegaltours.com,+353(0)872620670,-8.1096142,54.653827,Donegal,Donegal Town,Ireland,"Activity Operator,Tour"
Brasserie7,http://www.brasserie7.com,+353(0)14707770,-6.2683856,53.34722002,Dublin,,Ireland,"Food and Drink,Restaurant,Vegetarian"
"Allo's Restaurant, Bar & Bistro",https://www.facebook.com/Allosbarbistro,3536822880,-9.4842248,52.4465992,Kerry,Listowel,Ireland,"Food and Drink,Restaurant"
Celtic Jewellers,https://celticdublin.com,35316773737,-6.2605375,53.3400964,Dublin,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Ballynamona Court Cairn,https://www.prehistoricwaterford.com/products/ballinamona,,-7.581712,52.003606,Waterford,Halfway House,Republic of Ireland,
Ballyshannon Cycle Hub,,,-8.160745683,54.50113699,Donegal,Ballyshannon,Republic of Ireland,Cycling
Health and Herbs,https://www.drclareapothecary.com/collections,35391583260,-9.0604751,53.2696814,Galway,,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Beara Baoi Tours - Dursey Island,http://bearabaoitours.com,+353(0)876461627,-10.15462317,51.61001442,Cork,,Ireland,"Walking,Activity Operator,Tour"
Sea Fishing Brian McGilloway,http://www.killybegsangling.com,353872000000,-8.4428421,54.6359046,Donegal,Killybegs,Ireland,"Fishing,Angling,Activity Operator"
Rossnowlagh Surf School,https://rossnowlaghsurfschool.com,353832000000,-8.2105564,54.5526704,Donegal,Rossnowlagh,Ireland,"Surfing,Activity Operator"
L'Arco Italian Restaurant,http://www.burrenrestaurant.com,353657000000,-9.14875,53.1155915,Clare,Ballyvaughan,Ireland,"Food and Drink,Restaurant"
Dunamore Woods,http://www.coillteoutdoors.ie/,,-6.568903557,52.44283166,Wexford,Enniscorthy,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
National Opera House - Wexford,http://www.nationaloperahouse.ie/,+353(0)539122144,-6.462351,52.337894,Wexford,Wexford Town,Republic of Ireland,"Cafe,Food and Drink"
The Hungry Monk,http://www.thehungrymonk.ie,35312875759,-6.062967,53.144579,Wicklow,Greystones,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Lemon Leaf Café,https://lemonleafcafe.ie,353215000000,-8.524089,51.705563,Cork,Kinsale,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Cobh Rebel Walking Tours,http://cobhrebelwalkingtours.ie,+353(0)894832126,-8.298800335,51.848934,Cork,Cobh,Ireland,"Walking,Activity Operator,Tour"
